Id,SalePrice
1461,125578.04746071436
1462,163254.44810283987
1463,180266.76312520343
1464,181486.1377376552
1465,186440.77728986132
1466,179103.44234511437
1467,169953.5687854449
1468,169707.69327119947
1469,183127.23015197954
1470,127036.1311933367
1471,200368.09638748004
1472,93921.335475441
1473,95942.31574096052
1474,148997.3768292092
1475,115544.30494406036
1476,367509.11105062556
1477,248240.28788569322
1478,292573.68055296154
1479,292317.11249413184
1480,465339.7384489427
1481,317767.9325430054
1482,203898.22227085804
1483,176187.96552905903
1484,166486.97031950025
1485,175556.11874898474
1486,196591.81099411534
1487,332637.61208597594
1488,226790.32060166393
1489,201500.76410777064
1490,240944.69070974507
1491,193908.63605591876
1492,92843.66394135999
1493,186484.66969047693
1494,293006.8988602574
1495,280060.92045204557
1496,242251.54105026962
1497,189943.57226291258
1498,155681.75230931072
1499,155239.6408863547
1500,153171.37377951725
1501,172828.30230107953
1502,157549.22798132428
1503,281893.6844366048
1504,227610.1824546307
1505,227054.54958809484
1506,182010.30094193798
1507,259021.78416023694
1508,199786.3312840361
1509,155485.68223694334
1510,146943.81430738856
1511,150016.27419415885
1512,173363.04185646484
1513,147079.30893510595
1514,157457.67892121518
1515,192144.25489492528
1516,146995.58692509626
1517,161155.48240675838
1518,135236.7773973814
1519,225416.10354697722
1520,136676.4209172132
1521,139372.94467255485
1522,166442.57261393187
1523,116391.0927421533
1524,122628.64328887331
1525,126474.46845722153
1526,124635.30507157087
1527,109206.59880765519
1528,130463.88747151135
1529,142390.4551353837
1530,166915.5779275586
1531,119058.11677026305
1532,98893.71418562731
1533,148176.19440908695
1534,116016.60226129029
1535,153614.05786065015
1536,116641.19729365122
1537,73519.7130245588
1538,133602.03604538762
1539,197011.46900021133
1540,100240.07222570009
1541,138867.80754154944
1542,144404.8257497775
1543,209765.3048019027
1544,83781.54711110877
1545,104330.826395889
1546,123601.94309871155
1547,127620.35277023548
1548,132180.9566104388
1549,112515.6165357296
1550,138202.7335087281
1551,116593.8239952916
1552,142340.8859304175
1553,146322.58574223338
1554,114972.57576246957
1555,175540.94568486308
1556,89447.46869541294
1557,117416.28716341824
1558,96343.7031982096
1559,84507.1481215245
1560,127503.36465600714
1561,138923.75095775633
1562,130796.14802547249
1563,119798.50578775333
1564,163178.17588547597
1565,155738.82029015216
1566,243051.349730608
1567,78360.89336771583
1568,226513.03926400194
1569,151290.29382654582
1570,137504.78742573428
1571,120899.90616426516
1572,148601.44199269044
1573,251344.09485049907
1574,109666.21700134347
1575,238286.92434063082
1576,238164.6252013643
1577,194506.59363467913
1578,138346.55234743972
1579,143711.62192517344
1580,192401.10842704185
1581,144932.39089734288
1582,126006.38389808229
1583,327284.02863557404
1584,233789.34735837387
1585,145541.28520908204
1586,73492.79230892
