Id,SalePrice
1461,125713.66522604873
1462,150553.04414570722
1463,180123.5760503999
1464,187853.38938899274
1465,194109.52065044007
1466,184765.4372778327
1467,171280.48460359738
1468,178034.03291089117
1469,182908.0150891647
1470,129730.51602434652
1471,201333.37565516774
1472,99954.69245921094
1473,106054.47890100446
1474,153470.88460223898
1475,126031.43157538585
1476,338315.5458349166
1477,249041.95927973828
1478,300640.21237025264
1479,298739.68375090166
1480,389298.27190619765
1481,306610.6476555735
1482,207477.97682132738
1483,187614.4235492907
1484,177403.29904853576
1485,178562.40977448356
1486,198824.5602834739
1487,300128.5058378288
1488,239670.8691195844
1489,198671.15750105915
1490,217759.10891546242
1491,197126.19546686838
1492,105179.09414114246
1493,179212.63680716493
1494,289813.0973683522
1495,279148.27242906793
1496,233030.45759527234
1497,184117.4498394837
1498,161761.98201880098
1499,160160.46359946052
1500,162643.81413595687
1501,170414.9386062295
1502,164521.89006709176
1503,255596.13766321595
1504,220645.34460135477
1505,216682.38444686314
1506,179756.8102335063
1507,231796.35741048446
1508,189595.86708046103
1509,157730.1576646778
1510,149608.0140626108
1511,149689.83626392725
1512,172643.0154389767
1513,148954.71062399723
1514,153101.02023289877
1515,183778.636696348
1516,153392.2158602955
1517,148727.9998894732
1518,142592.9403621418
1519,220130.37737208745
1520,138672.73927873367
1521,140224.9764731175
1522,163440.04078863008
1523,119631.45754418412
1524,119966.59250633234
1525,126284.37577161298
1526,126958.75682473832
1527,112025.02241013228
1528,125849.309745342
1529,142593.5567415288
1530,163621.72131010654
1531,135587.87572833966
1532,102880.12354330817
1533,141370.52857646262
1534,119148.34330689248
1535,148680.2317451529
1536,121419.28594145812
1537,98797.43521468234
1538,143178.39260635016
1539,183512.41849183806
1540,122685.85672454559
1541,139393.12269051152
1542,138828.11546141317
1543,174083.68545998918
1544,91285.27715251748
1545,105839.1652951424
1546,122731.20901508964
1547,131542.6485094344
1548,125189.00648821202
1549,113305.1872043679
1550,138000.14248612427
1551,121901.17636950518
1552,146211.20908654496
1553,134814.4796767398
1554,114637.754545785
1555,165114.71974370116
1556,101958.6270941472
1557,121187.03770736844
1558,105259.88507677395
1559,118935.32308020678
1560,140185.04790885843
1561,146479.01134532262
1562,126812.83389324261
1563,122686.56650035082
1564,163358.96184036112
1565,156441.33846876386
1566,202039.32126260333
1567,97252.52051570057
1568,213259.07344155785
1569,153480.3826846436
1570,136639.94932199598
1571,127251.33384688079
1572,140822.947965834
1573,227046.5907690857
1574,135717.18131150058
1575,202300.13202714847
1576,220286.497187353
1577,193749.3532385623
1578,148384.98019120895
1579,144628.4207325409
1580,190992.33135384426
1581,136452.3784226811
1582,127387.69301592199
1583,315443.09769843274
1584,233931.09042254533
1585,147966.28798594105
1586,90919.12546682206
1587,113508.42224005095
