Id,SalePrice
1461,124944.78119904168
1462,152976.43748215676
1463,181721.24178045563
1464,187172.24114427905
1465,191408.636391057
1466,183228.52060715575
1467,169296.78163435284
1468,175893.2462950597
1469,182631.3675695803
1470,126461.15474596825
1471,202743.89439048243
1472,100135.81365894988
1473,103943.21894057625
1474,152664.4605455578
1475,126442.94157831503
1476,341002.4976530255
1477,251033.19307907327
1478,302301.1064380708
1479,302026.84056573897
1480,385465.38339713996
1481,301729.60315304843
1482,206452.96825739418
1483,186793.7267230187
1484,177451.46864763246
1485,175644.4802767482
1486,197730.82629253392
1487,302395.23515363684
1488,237544.42874879073
1489,197757.93060934063
1490,216540.62298936446
1491,197479.0251631452
1492,105180.95095763258
1493,180727.6238123787
1494,291116.48764673586
1495,279481.9064917933
1496,231243.00831492152
1497,186126.8702912439
1498,161381.76205807287
1499,159607.10331682442
1500,162355.88423788172
1501,168594.51865949103
1502,165041.5067301899
1503,261247.7040472557
1504,222315.24217967314
1505,218803.34673568746
1506,178551.60524927513
1507,231970.72477274277
1508,189251.3320519445
1509,158217.55128419283
1510,148922.66078853092
1511,148774.37154165815
1512,172022.60299128495
1513,150109.44982562112
1514,152376.9132440623
1515,185127.75904992266
1516,153336.57136599027
1517,148933.7824056241
1518,142251.19017340962
1519,222997.83985003512
1520,137987.8863664122
1521,141483.0123543091
1522,162119.69491069968
1523,119709.83801950776
1524,120118.69830820744
1525,126905.73539957107
1526,125645.14969385797
1527,110648.29878869395
1528,125674.53680167242
1529,141513.4398199558
1530,165824.42641245638
1531,134264.79400855213
1532,105678.70936913331
1533,140877.839862056
1534,119513.86941163913
1535,149882.1942685503
1536,120823.68626422662
1537,101082.2729269788
1538,142882.64140730607
1539,179319.4360084882
1540,121793.82049529313
1541,141905.9613539124
1542,138643.44106909964
1543,169773.71778054355
1544,90846.91601278303
1545,105690.5844404457
1546,124317.52629296617
1547,135175.5765783549
1548,125138.75302192043
1549,112090.2595915722
1550,137501.06477456886
1551,122117.22998290598
1552,145349.0233413437
1553,134988.3578279671
1554,114166.37568736878
1555,165684.6886898483
1556,100857.33295926655
1557,119579.69206162715
1558,104233.2124205348
1559,114813.15172997925
1560,140341.90345843422
1561,147134.99020260136
1562,127504.64270232813
1563,121104.2621779897
1564,162625.12412647696
1565,155509.98698507328
1566,204152.37583654257
1567,96374.92382723057
1568,211991.11438561569
1569,155563.69621071577
1570,139423.79681698506
1571,126665.8300971606
1572,142666.38445510808
1573,227441.55315567745
1574,133188.29041446766
1575,203951.20460408684
1576,223358.03567668606
1577,192469.5832698231
1578,147680.99861398895
1579,143631.3161874424
1580,191704.33770367233
1581,139843.1027619602
1582,126442.80962793305
1583,310471.3925720807
1584,233709.80045357105
1585,148290.73789285764
1586,93607.54060072379
1587,112789.21878716526
1588,140068.85672142802
1589,109698.29825966706
1590,133009.5594765354
1591,104378.12693382996
1592,133495.53993341658
1593,120323.54284200359
1594,125712.17075690052
1595,129898.1231801877
1596,203439.5354433811
1597,171627.1697090321
1598,177515.1289641521
1599,164071.18985367313
1600,174128.57214355795
1601,86904.13798609345
1602,114375.63400352691
1603,104000.54413799265
1604,266145.69759470044
1605,241509.84930075795
1606,164231.0462069593
1607,164295.2002577675
1608,212442.61556099987
1609,189848.73653873644
1610,161490.2203431063
1611,148334.5391155086
1612,187908.74702064425
1613,177074.99314563847
1614,121612.3168864049
1615,94678.90455601485
1616,91107.58366074966
1617,100002.61704197238
1618,123705.30715418326
1619,135997.27808638941
1620,175454.42455223002
1621,143176.97785391146
1622,143440.69823898168
1623,256983.8255152309
1624,216768.28151926686
1625,127480.13886924545
1626,169508.74677365247
1627,186079.4944568431
1628,263266.0364097302
1629,173631.5436134944
1630,293240.8858207426
1631,195888.25758492932
1632,230772.82724653522
1633,168146.71673195687
1634,188234.98511510892
1635,181493.1247533939
1636,167921.20048849066
1637,181638.25721990978
1638,196871.570756075
1639,181009.17370783424
1640,231965.823722602
1641,175152.32626714895
1642,217860.2687140231
1643,220183.70442429223
1644,216851.52151052316
1645,186740.29813122135
1646,155394.91548615374
1647,160498.19275822295
1648,141572.87134804245
1649,137976.5172825726
1650,122883.67700405016
1651,122977.33955907857
1652,100238.17854052782
1653,100354.71756877546
1654,155500.71512706947
1655,147261.20277855333
1656,150392.4452473042
1657,154699.98475532592
1658,154704.88239084792
1659,128076.16348818221
1660,150396.36341819496
1661,384761.37916386366
1662,323518.59503183764
1663,359970.97233637935
1664,385453.8351978378
1665,308706.8458881131
1666,316110.5628460818
1667,327449.30125092954
1668,321878.34303586633
1669,282388.95830222545
1670,321388.4523425381
1671,264038.70626326895
1672,369735.5062353548
1673,287234.402837661
1674,248526.07832128482
1675,196313.2228199783
1676,195902.34712675356
1677,205964.34928032375
1678,378577.774140024
1679,361930.18410257425
1680,307759.4234920033
1681,240552.68993826554
1682,304434.4672754969
1683,194167.56685529114
1684,182733.24471651216
1685,181529.93080850318
1686,183332.79968261917
1687,171796.91587182003
1688,193632.44872005263
1689,193730.68633164975
1690,188796.1580397326
1691,180135.8871557429
1692,246196.2343810777
1693,169723.39097140133
1694,181130.94318154617
1695,170004.59928007433
1696,263025.8290308524
1697,167933.1306713802
1698,317633.81302411226
1699,316667.80799919565
1700,242231.4524442348
1701,259458.80605097246
1702,255042.4518799648
1703,256154.10789291945
1704,279425.047411302
1705,229152.60064371148
1706,361469.6654912728
1707,210752.5413582315
1708,202745.94871477468
1709,256242.25839986533
1710,221272.25115144503
1711,253105.54657848235
1712,258617.17469549822
1713,261169.6454212643
1714,217877.4015422935
1715,197752.53307104876
1716,178516.20884252663
1717,165067.69188724703
1718,130972.45327260971
1719,204230.52149391558
1720,240225.5185113903
1721,165456.87141497133
1722,126796.09303503246
1723,159203.61704665163
1724,215151.57127045188
1725,228913.10327826758
1726,189512.7857014275
1727,179856.52465734372
1728,189154.37551020025
1729,162857.09460801538
1730,151144.39079766147
1731,126586.93736987212
1732,129139.98850852967
1733,125074.24243765912
1734,130537.1830764886
1735,133178.68327109818
1736,123790.40603507213
1737,259835.4129227294
1738,211905.3043925483
1739,253227.27019103948
1740,222187.2094117212
1741,182347.53995481887
1742,167637.50401620008
1743,171125.0715193686
1744,259475.44300381822
1745,206723.71154068768
1746,194899.5846344176
1747,196302.0068623471
1748,205330.73477726764
1749,162104.72880318042
1750,141714.53794196536
1751,213093.12928693998
1752,123150.50354050777
1753,154396.01400332164
1754,192828.65647725097
1755,166164.6112518406
1756,123360.9750749253
1757,121322.08986421119
1758,148642.39888804
1759,162992.3257296199
1760,163069.83443804047
1761,152286.88403159854
1762,172135.2598257431
1763,166664.7198073601
1764,122414.15675117412
1765,173308.4436341466
1766,172783.1046949106
1767,200621.2502379783
1768,141141.64394453017
1769,163333.10218714806
1770,138306.90106155345
1771,134299.67222749293
1772,140941.01360448042
1773,137327.5551322407
1774,154321.57320595533
1775,132579.83025030533
1776,118155.23710132594
1777,115315.40014564378
1778,131051.89910499656
1779,123360.69211821517
1780,165236.86609421347
1781,132770.96271500006
1782,107077.27570532425
1783,134189.75839029497
1784,110837.85929318175
1785,120296.77052099137
1786,152658.3008533921
1787,163009.91697272967
1788,83493.85204137882
1789,107000.70339645095
1790,102401.3978456114
1791,169956.28258145106
1792,149579.99049342237
1793,145894.55574196955
1794,133482.6128962914
1795,134318.54959293597
1796,125778.84910288082
1797,119429.69010503075
1798,129447.07737002838
1799,109092.56473560749
1800,128486.628935406
1801,130528.15208270404
1802,136938.03662884238
1803,155866.78398056238
1804,141557.91876778883
1805,137769.39610584424
1806,118908.18359191563
1807,133540.37837909273
1808,119899.82044028658
1809,120623.5235855663
1810,141619.22679510916
1811,113825.05195452482
1812,109646.59990091548
1813,119265.51528684827
1814,104854.19089576257
1815,81032.93518259106
1816,104697.68789249519
1817,131680.2587968145
1818,142732.59043703598
1819,121839.71283662495
1820,88507.81229472354
1821,115144.96607018806
1822,148648.68485388198
1823,80360.52503620351
1824,133562.17904828527
1825,133189.11797862637
1826,108830.27080248154
1827,111679.59731050718
1828,131711.56412757948
1829,118406.22083986033
1830,137657.1453308565
1831,145936.25168946275
1832,119098.3494609682
1833,141300.28161946163
1834,126912.81376025196
1835,137774.0370411242
1836,127221.51834167771
1837,100281.68570728021
1838,123838.92100420644
1839,101074.01651960776
1840,139617.18478261505
1841,136384.02289009545
1842,99800.36033288427
1843,143817.22885880023
1844,136068.94445940794
1845,143709.29217305477
1846,153369.9344577873
1847,159097.27371138294
1848,76823.09800713698
1849,119971.12588312384
1850,126332.24575636398
1851,148155.64864359424
1852,129519.84717523129
1853,142060.90787290956
1854,167614.46073870204
1855,152251.03227524905
1856,219641.55727191104
1857,165490.33455833694
1858,140110.04660081048
1859,127781.34564156762
1860,150106.64045713618
1861,127365.27755727549
1862,255354.39359915693
1863,250058.1257565456
1864,250058.1257565456
1865,303456.88965747325
1866,310745.39377462905
1867,232137.6959885208
1868,285995.63635422563
1869,199934.0884935926
1870,215405.11734339249
1871,257514.84338752457
1872,182134.77874510264
1873,222666.40461893842
1874,139075.87198145277
1875,198629.12595080733
1876,193621.66495463584
1877,210894.58289933242
1878,217564.139475778
1879,131512.45587640873
1880,134478.67578927233
1881,247898.73186506692
1882,249641.07130140276
1883,198594.1528877714
1884,209071.0233299494
1885,236489.98474559226
1886,283535.5048997531
1887,207170.63103460072
1888,261718.5886089217
1889,176851.9925304593
1890,133842.24614704162
1891,138312.76079878517
1892,115639.04460757104
1893,134786.51542353342
1894,134190.6828880737
1895,149720.7941373945
1896,123931.80906389774
1897,125934.05817447387
1898,115786.56421928066
1899,137145.2240476524
1900,126333.5904091585
1901,149689.4973955961
1902,140440.67417497167
1903,181235.5124267637
1904,137655.21074028296
1905,178261.5822221774
1906,155091.47173317085
1907,182876.19073190432
1908,117157.43335467424
1909,137438.88047900615
1910,128746.7634765463
1911,180339.09747112924
1912,246701.90859753714
1913,151880.4033342152
1914,83460.82085157797
1915,285869.82780891506
1916,93069.18709546163
1917,246415.25722686012
1918,135738.88350496974
1919,154855.3994510735
1920,177095.38199147247
1921,345981.4156545383
1922,296748.09154011676
1923,194569.75425720474
1924,225540.97350144482
1925,214961.72472695168
1926,359542.4820338032
1927,135288.90576602923
1928,163728.65839953476
1929,119371.94775483906
1930,135279.96142937613
1931,143214.90564705298
1932,143478.61175741185
1933,171038.9898027049
1934,180467.34379301054
1935,177588.7819796745
1936,183925.83242132873
1937,181333.52562004924
1938,182490.9199225796
1939,236600.49417678136
1940,191492.2598251428
1941,182337.33457306665
1942,186998.82687736602
1943,197427.6415468943
1944,308582.85957449273
1945,345784.59776234766
1946,158173.6462998877
1947,280465.25792423164
1948,164878.05674848612
1949,233677.17797272967
1950,169859.59196971564
1951,234957.01159649904
1952,217683.80798654363
1953,168335.29110264807
1954,187969.80326785828
1955,134150.55166249958
1956,253742.539548892
1957,164141.2540768202
1958,295206.17591093667
1959,148168.6473235095
1960,120286.81722981218
1961,123947.9556933716
1962,100859.98736549317
1963,103358.5590992824
1964,111822.59468118906
1965,149843.47722174277
1966,143142.5141155462
1967,282394.5663174815
1968,363702.9298885017
1969,363363.6965679407
1970,374702.9537123827
1971,363099.6768147717
1972,331302.56005772314
1973,264304.3891059218
1974,300789.04103505396
1975,363446.6722515867
1976,263602.8884949011
1977,332136.7140272171
1978,334986.39311342064
1979,314844.94033530034
1980,200257.35521241004
1981,313750.2849774363
1982,212584.79378708798
1983,208656.11243193495
1984,176933.65300471094
1985,217268.7067163741
1986,220676.0030409316
1987,185508.8778710374
1988,186385.99745126264
1989,195342.43813346408
1990,216459.2177928759
1991,205954.0218740395
1992,209908.6973928553
1993,180866.06247745152
1994,225682.26627647015
1995,183950.97628079052
1996,250280.40634061935
1997,306561.4160921615
1998,315179.2396534554
1999,247016.88427767644
2000,298340.91587573005
2001,272847.92576740764
2002,240935.29338040372
2003,249732.38947195283
2004,259846.14199792
2005,223720.28788933923
2006,207860.33055209302
2007,253922.23865288156
2008,197517.96826578805
2009,195952.03725835824
2010,197727.95455809004
2011,137337.59933228864
2012,184482.8544940051
2013,187353.87640092484
2014,193050.4750186887
2015,195850.18074071105
2016,196386.90212618577
2017,200619.71650758298
2018,130517.85905340697
2019,131159.26478420955
2020,117763.66093917229
2021,119890.25103317828
2022,173853.8770175989
2023,149658.51871092542
2024,247160.40027796215
2025,311891.2516350842
2026,182026.22720655994
2027,157588.83515574888
2028,161348.67398166432
2029,164966.17773766525
2030,253980.4247176591
2031,208973.67978657637
2032,225031.30350520762
2033,239811.65120945883
2034,162520.07437150794
2035,198610.11569187103
2036,179190.7655372272
2037,183452.4248384516
2038,246260.52988423992
2039,195308.92740309265
2040,250847.46848478328
2041,230953.58939206172
2042,201587.92393514677
2043,165762.1423432608
2044,171081.49985282516
2045,201307.49787328643
2046,144823.3793310197
2047,150613.032017876
2048,131202.65550085992
2049,144934.69872193542
2050,171488.2807601445
2051,114376.78325223389
2052,135365.457032241
2053,140985.75236089146
2054,98434.33976655599
2055,165115.1420694309
2056,137959.00228866187
2057,130055.88402586743
2058,212898.86249794974
2059,139327.03275900733
2060,164429.02813614873
2061,168907.46432992263
2062,134116.62798471365
2063,115485.85696144635
2064,141447.0868959994
2065,122563.45070389965
2066,169085.12252251292
2067,136523.1020544307
2068,148994.26075823442
2069,93114.12375913664
2070,110993.6216210731
2071,107538.58226764559
2072,138721.9489915752
2073,142022.61377243965
2074,171639.59262120168
2075,141125.94392379187
2076,122882.21054706344
2077,143102.45727862214
2078,131004.65845560124
2079,131312.89166261422
2080,117845.57466974643
2081,126548.17416603382
2082,131611.91086275651
2083,139480.2789152203
2084,114627.07593140808
2085,130184.80148577108
2086,123020.66690058944
2087,124676.7467926692
2088,112733.7037658512
2089,92800.99048788453
2090,128847.37261676618
2091,119338.6510311589
2092,131948.94681007235
2093,130670.48605836407
2094,109635.9865339986
2095,141041.21099976238
2096,92487.59142295491
2097,99571.17756036377
2098,134688.38653577672
2099,85953.38212862301
2100,114439.63883082276
2101,131239.4491962892
2102,130529.01293303442
2103,108551.56451388361
2104,137630.61740965457
2105,121729.0318905848
2106,99074.58500085791
2107,182587.6041794097
2108,117030.96741132067
2109,115281.31106200142
2110,129782.17859486167
2111,137442.95257022406
2112,139734.15829770276
2113,119264.91155623266
2114,114198.26301752342
2115,146611.8798716186
2116,120608.56552077756
2117,139068.50113513597
2118,125210.39654381739
2119,109780.27388406728
2120,114624.47840841312
2121,100165.09015086511
2122,110188.37416305923
2123,102217.123050583
2124,157513.27756273796
2125,137730.585497534
2126,149083.2714185401
2127,144076.1089947836
2128,127909.47941687667
2129,105318.29000469456
2130,133480.2513861037
2131,148238.3272549555
2132,120491.68377258236
2133,121966.1776267772
2134,123453.82449685283
2135,111003.24530084495
2136,98792.00459767411
2137,123135.10848288039
2138,137782.61735357242
2139,150066.26380458297
2140,133426.47573810865
2141,140080.34115966235
2142,136613.49885054003
2143,145979.97795243346
2144,131290.36406484983
2145,133275.8359580555
2146,146849.6933553525
2147,163089.1813765102
2148,126122.7203010816
2149,139001.0244465309
2150,197349.81655985652
2151,118822.53699045494
2152,162386.1922681624
2153,153780.38873007178
2154,109210.25395531864
2155,130916.83086244983
2156,237202.70894393828
2157,236669.20023458495
2158,227813.74478620724
2159,205385.26867489936
2160,179241.1341289062
2161,243991.20862976796
2162,330366.8064341757
2163,334347.85626261146
2164,242704.3223267934
2165,176719.90582517537
2166,143651.3921917096
2167,209119.4434784743
2168,197475.9580745271
2169,196704.329798098
2170,212321.59744940238
2171,144088.08651407188
2172,140692.63465924453
2173,155326.26359771952
2174,231512.4345295764
2175,264398.42540410557
2176,300906.5943639851
2177,239480.0637841055
2178,212111.53189595183
2179,149514.2968990289
2180,215564.88891765088
2181,200545.79639286283
2182,230691.76069920597
2183,198725.8796770837
2184,133949.28874246046
2185,131965.6460121285
2186,145184.4808326415
2187,148060.0894101442
2188,150216.2531214832
2189,197985.0404098054
2190,94188.08267409437
2191,94552.62219073495
2192,94577.6934665689
2193,100731.87244169474
2194,104294.01232816273
2195,120191.67658785117
2196,114762.29774909934
2197,121183.97713099116
2198,155068.08233931122
2199,161868.42169205062
2200,128474.86568851644
2201,130365.5464225944
2202,164357.7953511979
2203,155149.91851583874
2204,162944.22521119492
2205,121175.4962887919
2206,133573.4609938355
2207,172538.87141646075
2208,207390.6685557246
2209,188175.20273435483
2210,120748.17121794933
2211,111473.10843570039
2212,114030.5429087521
2213,103220.4191184573
2214,143025.6791936515
2215,103999.05429049175
2216,145931.53233105407
2217,99727.95694289876
2218,97547.74527769079
2219,91962.86316984076
2220,96724.42901885038
2221,285506.3852191169
2222,260799.8346092551
2223,278859.3151489396
2224,213221.77582100785
2225,137164.075489089
2226,199391.35888048765
2227,200117.4563585187
2228,264383.3685431835
2229,225996.1323602717
2230,158859.78146485472
2231,211855.49001563253
2232,188458.59209378323
2233,181742.69916430835
2234,233364.6304574952
2235,229505.8516907105
2236,261365.3451788768
2237,332192.04312290583
2238,195774.1451490185
2239,121569.19442447083
2240,164882.1099050534
2241,150554.99375945597
2242,133611.29202022322
2243,130242.4734454167
2244,104720.2700867892
2245,103355.71872497235
2246,140835.94774680128
2247,105536.37865079574
2248,123545.68351228778
2249,127230.93972951184
2250,135260.1920583585
2251,129404.74312700679
2252,175533.46800301078
2253,158824.42522303722
2254,174443.7721358477
2255,188546.82008444742
2256,184276.6546692591
2257,202386.91331368717
2258,173590.5077227936
2259,181821.84930368845
2260,155940.17883321882
2261,171297.53319552887
2262,199493.83557592757
2263,318889.68766129826
2264,358145.7667955442
2265,161885.58561177176
2266,254161.1048866263
2267,323911.5701595079
2268,343872.3616024027
2269,159031.65865089218
2270,186287.86260983683
2271,211526.06487283134
2272,193282.02988306334
2273,165903.67675709727
2274,172338.3967465185
2275,164098.79468448856
2276,173390.94861260106
2277,177648.90247365122
2278,147642.4419682081
2279,126226.51839242809
2280,118595.74482263497
2281,185343.72737141
2282,193624.14168895147
2283,103800.02871513735
2284,113733.63318307948
2285,136265.79370887778
2286,127117.22449562114
2287,331655.0602841171
2288,281355.7648958824
2289,323107.7760155388
2290,373900.5874617152
2291,311636.80112232344
2292,372102.6202785963
2293,371538.3683027206
2294,349524.7300620246
2295,369185.5719011755
2296,263897.18913970405
2297,294698.7279008946
2298,323981.3662606746
2299,331782.3381780002
2300,309140.97379207984
2301,277639.3890940923
2302,240026.95713145132
2303,236931.32535170615
2304,244254.17290938372
2305,192384.91465364405
2306,192225.67057823145
2307,195541.18166839847
2308,228185.23787035744
2309,262312.8066617383
2310,213654.06692657163
2311,202060.20592649636
2312,174112.2529671992
2313,183931.35976575708
2314,182849.793039254
2315,183975.63064067284
2316,188090.81129761177
2317,184506.2606102056
2318,184730.71117025986
2319,183748.8812874505
2320,186655.11760210834
2321,237982.16990954545
2322,187425.58869269714
2323,173638.82670814605
2324,177506.7911580097
2325,218179.92942764534
2326,174493.7917030111
2327,210693.66234317044
2328,216664.84328919987
2329,184698.50980984993
2330,183083.07053066365
2331,328381.40847306786
2332,327855.2831202413
2333,294808.6206075666
2334,259274.25717338672
2335,258489.01376477533
2336,302401.6150534173
2337,198392.18960312672
2338,260783.17292302958
2339,234959.838188913
2340,355024.3490913209
2341,218069.73175868497
2342,224372.4494540777
2343,222553.6134968711
2344,224696.9038783781
2345,234584.37307909553
2346,204465.18378800704
2347,199551.11089917284
2348,218321.69708734902
2349,171944.94371791967
2350,270019.04489143984
2351,250620.224604616
2352,257937.23204584015
2353,263328.366509116
2354,128884.82320845798
2355,137094.58155617167
2356,157474.8506581366
2357,207038.62917823924
2358,200103.13356192716
2359,124802.90618054889
2360,123265.65601973089
2361,137980.83684277363
2362,248183.67016968192
2363,141888.36110430286
2364,152784.4352245308
2365,207890.97273429544
2366,185060.64315621858
2367,217676.4590961529
2368,203460.5894458972
2369,216723.43101768888
2370,166241.51158281523
2371,168491.57756287814
2372,186667.3018685712
2373,239349.49554136873
2374,262286.4220202361
2375,227417.97326299423
2376,241614.23394513756
2377,262254.2556520993
2378,145331.44142299052
2379,184463.98747788873
2380,143469.94039483386
2381,161263.65339375543
2382,186646.37460805755
2383,213573.70953496118
2384,233807.58819788528
2385,154527.1509074435
2386,141163.45234556514
2387,134603.136907301
2388,113065.66190894319
2389,130576.5102702383
2390,142914.3584552319
2391,136342.68675627754
2392,119050.22787944369
2393,158878.41051845296
2394,145221.98625037042
2395,185908.74031973456
2396,147335.07489887805
2397,191099.39497171066
2398,131492.50046844754
2399,79199.55975609066
2400,78539.15328420624
2401,115489.62881544292
2402,137290.2997744198
2403,141107.47901158314
2404,149928.64985536278
2405,155964.46846821372
2406,131221.59435406124
2407,128426.76790264167
2408,135273.0586620449
2409,136373.74847383285
2410,165943.96940112737
2411,124095.43496296954
2412,152857.96741484446
2413,134501.66890934505
2414,129855.678186027
2415,141176.97036596303
2416,122008.14802826577
2417,131001.97304180583
2418,124510.42096004919
2419,135370.0430643843
2420,129679.69809415781
2421,148603.86225841657
2422,118796.09430218807
2423,127120.14192793473
2424,151328.8372733307
2425,188926.42473141392
2426,136811.65876388608
2427,130090.3869750754
2428,158172.6087998816
2429,123736.2978955807
2430,129175.71963793878
2431,126830.80002794156
2432,136112.81976351896
2433,139163.01485202822
2434,137392.29087840536
2435,148645.79887023356
2436,116417.19847135954
2437,117105.18084202039
2438,128767.797563188
2439,117432.58809637686
2440,122721.54942206282
2441,109697.70977656236
2442,109354.71179173865
2443,119879.69133603945
2444,132531.12239722666
2445,98066.01568625681
2446,137354.2335540177
2447,168271.62292306087
2448,141451.37662489567
2449,111832.31934328894
2450,143485.27105904138
2451,128773.6409545325
