Id,SalePrice
1461,128772.63099136435
1462,155099.86636044312
1463,186573.09812316
1464,189861.59354419334
1465,197621.9653620325
1466,179069.54403982658
1467,179504.9117941998
1468,171613.0767463852
1469,172580.29443094748
1470,121653.4395519489
1471,196033.28784633905
1472,99010.70339310176
1473,96564.8592019338
1474,149531.15527818262
1475,105519.19316614738
1476,388871.95907711284
1477,255494.0166303752
1478,295058.3195722656
1479,291081.8332897675
1480,539865.768510878
1481,317602.655636823
1482,206219.3981218129
1483,177723.34937775266
1484,168260.0546128103
1485,174546.30267280116
1486,192343.34929106166
1487,335424.8228940011
1488,231400.2261200401
1489,194381.36199203218
1490,226977.57423845617
1491,191520.79366278538
1492,97254.41696976768
1493,173624.34809156114
1494,300413.18073896796
1495,284194.7051568927
1496,237534.23852356322
1497,178881.00086004013
1498,170165.6548299849
1499,159254.98704770603
1500,160193.32257951834
1501,174514.0098226369
1502,159161.54911371882
1503,280378.97576162114
1504,239281.36861876136
1505,226379.13827142902
1506,182694.41187015368
1507,258916.99351376414
1508,204131.74624964493
1509,167158.71062868895
1510,152719.69864034047
1511,157993.3327247236
1512,173422.0807113966
1513,147959.67105500915
1514,166830.82219395417
1515,189290.5408125075
1516,147868.52881521118
1517,155391.15966187458
1518,124277.82499272858
1519,219247.20765095594
1520,135370.04491422622
1521,140390.5539229219
1522,169258.7327759479
1523,111836.64743263627
1524,123794.7491920229
1525,125217.84210386948
1526,110738.49031203197
1527,106225.85939088759
1528,132993.4887184431
1529,150298.7896316289
1530,171256.2202210676
1531,122689.21872616255
1532,101726.91234027897
1533,141907.90681140564
1534,120700.18872408572
1535,148924.5008895736
1536,110645.12246287894
1537,67990.1467001092
1538,142095.47075934033
1539,195428.80620105434
1540,106270.3099070971
1541,142106.7811121948
1542,143910.40970968842
1543,192741.48735984977
1544,78417.26057183695
1545,105880.45458989702
1546,122704.92797479777
1547,133907.48711359766
1548,132436.4456246754
1549,116144.7214689454
1550,133610.52349038533
1551,106637.46528939076
1552,136284.3128797466
1553,145318.44896652602
1554,116754.85915186662
1555,160281.88283592588
1556,77961.45761024873
1557,101350.9254368037
1558,83317.81616967951
1559,70688.85935305209
1560,135854.96632067175
1561,128281.46531832207
1562,131458.21217264695
1563,118818.92790032984
1564,155782.53683521255
1565,146242.59724424867
1566,232788.15383492687
1567,80780.37328005933
1568,246767.51116036845
1569,146321.18766695226
1570,137448.79537485368
1571,117434.05528044023
1572,143934.80084826658
1573,234023.57310410068
1574,124003.34210869858
1575,206576.28995404358
1576,234000.42359643662
1577,189203.9188812007
1578,146486.60132367729
1579,144930.1586092628
1580,190526.6180411503
1581,144089.482819428
1582,129812.97422500624
1583,316224.05862018064
1584,234174.73845333766
1585,145603.56084775444
1586,77093.46510240716
1587,102898.75743494528
1588,147023.31113889205
1589,100276.422247478
1590,137087.26186521666
1591,89574.28894363882
1592,126249.77864411405
1593,123900.36309008054
1594,123847.48301200605
1595,112117.39646245565
1596,245152.53898655213
1597,188472.10483369688
1598,193856.19127613967
1599,163477.4124794058
1600,171631.1171340564
1601,66803.27203842177
1602,100847.21207297967
1603,65142.378547190354
1604,271568.14850013255
1605,240858.7934117423
1606,160032.1653881274
1607,166547.98321381558
1608,211461.76401219834
1609,187759.6558088926
1610,158135.0301002443
1611,142734.4770007992
1612,181073.52171560295
1613,170939.27649215964
1614,119061.19048378199
1615,82117.37519256222
1616,70026.19600999237
1617,87342.42501774034
1618,123802.73625462005
1619,138196.65283524423
1620,174403.7352509849
1621,134049.59503699778
1622,144754.45023096236
1623,264782.6134424
1624,223126.2463983577
1625,116362.1902396715
1626,166407.88873806808
1627,189667.1484357168
1628,273294.64315321203
1629,172997.58666172926
1630,389687.942620521
1631,216311.1232295103
1632,243260.39795770924
1633,160896.09269538466
1634,183370.08742019002
1635,176661.03777739886
1636,170918.06062825065
1637,188437.2625318049
1638,191392.9515493718
1639,181744.33223158296
1640,246709.55066708906
1641,174982.4425087084
1642,242296.492957712
1643,226927.84164886636
1644,228271.4513653221
1645,198437.90902204165
1646,156778.11508303377
1647,157364.11562473458
1648,137085.8307262877
1649,137215.06615642618
1650,121636.48602410789
1651,122736.59937539516
1652,95076.36147022998
1653,98974.17179480672
1654,148834.07926689895
1655,144608.95647269825
1656,143453.6133280234
1657,150965.44679555172
1658,148880.6754193417
1659,107730.05827308462
1660,156159.31081609734
1661,524452.0034899657
1662,414834.5144022587
1663,389417.72477673873
1664,535926.533894587
1665,308617.48292860156
1666,335667.82406861853
1667,401607.43597929354
1668,342646.87937903736
1669,305368.5808891991
1670,334740.5866644802
1671,282851.75554784917
1672,467093.1694528003
1673,305368.5808891991
1674,253643.6135897877
1675,196944.76849357993
1676,194381.36199203218
1677,217335.3565893281
